cf570	130001	140001	2
cf570	140001	150001	1
cf570	150001	160001	3
cf570	160001	170001	4
cf570	170001	180001	2
cf570	180001	190001	1
cf571	1	10001	3
cf571	10001	20001	1
cf571	20001	30001	2
cf572	1	10001	3
cf572	10001	20001	0
cf573	1	10001	3
cf573	10001	20001	2
cf573	20001	30001	2
cf573	30001	40001	4
cf574	1	10001	1
cf575	1	10001	3
cf575	10001	20001	2
cf575	20001	30001	3
cf575	30001	40001	3
cf576	1	10001	1
cf576	10001	20001	2
cf576	20001	30001	3
cf576	30001	40001	1
cf577	1	10001	3
cf577	10001	20001	4
cf577	20001	30001	0
cf578	1	10001	0
cf578	10001	20001	0
cf578	20001	30001	0
cf578	30001	40001	0
cf578	40001	50001	0
cf578	50001	60001	0
cf578	60001	70001	0
cf578	70001	80001	2
cf578	80001	90001	2
cf578	90001	100001	3
cf578	100001	110001	0
cf580	1	10001	2
cf580	10001	20001	1
cf580	20001	30001	4
cf580	30001	40001	1
cf580	40001	50001	3
cf580	50001	60001	1
cf580	60001	70001	2
cf580	70001	80001	2
cf580	80001	90001	6
cf580	90001	100001	3
cf580	100001	110001	4
cf580	110001	120001	2
cf580	120001	130001	0
cf580	130001	140001	2
cf581	1	10001	1
cf581	10001	20001	1
cf581	20001	30001	1
cf582	1	10001	1
cf582	10001	20001	2
cf582	20001	30001	1
cf583	1	10001	4
cf583	10001	20001	0
cf583	20001	30001	0
cf583	30001	40001	1
cf583	40001	50001	1
cf583	50001	60001	2
cf583	60001	70001	1
cf583	70001	80001	2
cf583	80001	90001	1
cf583	90001	100001	4
cf583	100001	110001	2
cf583	110001	120001	2
cf583	120001	130001	1
cf584	1	10001	2
cf584	10001	20001	0
cf584	20001	30001	0
cf584	30001	40001	2
cf584	40001	50001	4
cf584	50001	60001	0
cf586	1	10001	3
cf586	10001	20001	1
cf587	1	10001	2
cf587	10001	20001	1
cf587	20001	30001	1
cf587	30001	40001	3
cf587	40001	50001	2
cf587	50001	60001	0
cf587	60001	70001	0
cf588	1	10001	2
cf588	10001	20001	0
cf588	20001	30001	0
cf588	30001	40001	0
cf588	40001	50001	4
cf588	50001	60001	2
cf588	60001	70001	2
cf588	70001	80001	3
cf588	80001	90001	3
cf588	90001	100001	1
cf588	100001	110001	2
cf588	110001	120001	1
cf588	120001	130001	3
cf588	130001	140001	2
cf588	140001	150001	0
cf590	1	10001	3
cf590	10001	20001	1
cf591	1	10001	3
cf591	10001	20001	3
cf591	20001	30001	5
cf591	30001	40001	1
cf591	40001	50001	1
cf591	50001	60001	1
cf591	60001	70001	4
cf591	70001	80001	3
cf591	80001	90001	2
cf591	90001	100001	2
cf591	100001	110001	1
cf592	1	10001	3
cf592	10001	20001	0
cf592	20001	30001	0
cf592	30001	40001	2
cf592	40001	50001	0
cf592	50001	60001	1
cf593	1	10001	1
cf593	10001	20001	1
cf593	20001	30001	0
cf593	30001	40001	0
cf593	40001	50001	0
cf593	50001	60001	1
cf593	60001	70001	3
cf593	70001	80001	2
cf594	1	10001	3
cf594	10001	20001	1
cf594	20001	30001	4
cf594	30001	40001	3
cf594	40001	50001	3
cf594	50001	60001	3
cf594	60001	70001	2
cf597	1	10001	0
cf597	10001	20001	0
cf597	20001	30001	0
cf597	30001	40001	1
cf597	40001	50001	1
cf597	50001	60001	0
cf597	60001	70001	1
cf597	70001	80001	3
cf597	80001	90001	2
cf597	90001	100001	1
cf597	100001	110001	2
cf597	110001	120001	4
cf597	120001	130001	1
cf597	130001	140001	0
cf598	1	10001	1
cf598	10001	20001	0
cf599	1	10001	2
cf599	10001	20001	0
cf600	1	10001	2
cf600	10001	20001	3
cf600	20001	30001	2
cf600	30001	40001	1
cf600	40001	50001	2
cf600	50001	60001	0
cf601	1	10001	2
cf602	1	10001	4
cf602	10001	20001	2
cf602	20001	30001	1
cf602	30001	40001	2
cf603	1	10001	1
cf603	10001	20001	2
cf603	20001	30001	0
cf604	1	10001	1
cf604	10001	20001	0
cf604	20001	30001	0
cf605	1	10001	2
cf605	10001	20001	3
cf605	20001	30001	3
cf605	30001	40001	0
cf605	40001	50001	0
cf606	1	10001	1
cf606	10001	20001	2
cf607	1	10001	3
cf609	1	10001	4
cf609	10001	20001	2
cf609	20001	30001	1
cf609	30001	40001	2
cf609	40001	50001	1
cf609	50001	60001	2
cf609	60001	70001	3
cf609	70001	80001	4
cf609	80001	90001	3
cf609	90001	100001	2
cf609	100001	110001	2
cf609	110001	120001	0
cf609	120001	130001	1
cf609	130001	140001	3
cf609	140001	150001	2
cf609	150001	160001	0
cf609	160001	170001	2
cf609	170001	180001	0
cf610	1	10001	0
cf610	10001	20001	1
cf610	20001	30001	2
cf610	30001	40001	1
cf610	40001	50001	0
cf611	1	10001	2
cf611	10001	20001	0
cf611	20001	30001	0
cf611	30001	40001	0
cf611	40001	50001	0
cf611	50001	60001	0
cf611	60001	70001	0
cf612	1	10001	2
cf612	10001	20001	0
cf613	1	10001	2
cf613	10001	20001	0
cf613	20001	30001	1
cf613	30001	40001	0
cf613	40001	50001	4
cf613	50001	60001	1
cf613	60001	70001	1
cf614	1	10001	3
cf614	10001	20001	2
cf614	20001	30001	3
cf614	30001	40001	1
cf614	40001	50001	2
cf614	50001	60001	2
cf614	60001	70001	3
cf614	70001	80001	0
cf614	80001	90001	0
cf615	1	10001	1
cf615	10001	20001	0
cf615	20001	30001	0
cf615	30001	40001	0
cf616	1	10001	3
cf616	10001	20001	2
cf616	20001	30001	4
cf617	1	10001	0
cf617	10001	20001	3
cf617	20001	30001	0
cf618	1	10001	0
cf618	10001	20001	2
cf618	20001	30001	3
cf618	30001	40001	0
cf618	40001	50001	0
cf619	1	10001	0
cf619	10001	20001	2
cf619	20001	30001	1
cf621	1	10001	4
cf621	10001	20001	1
cf623	1	10001	1
cf624	1	10001	0
cf624	10001	20001	2
cf624	20001	30001	1
cf626	1	10001	2
cf626	10001	20001	4
cf626	20001	30001	3
cf626	30001	40001	1
cf626	40001	50001	3
cf626	50001	60001	1
cf626	60001	70001	0
cf626	70001	80001	1
cf627	1	10001	1
cf627	10001	20001	1
cf627	20001	30001	1
cf628	1	10001	2
cf629	1	10001	2
cf629	10001	20001	2
cf629	20001	30001	2
cf629	30001	40001	1
cf629	40001	50001	3
cf629	50001	60001	0
cf629	60001	70001	0
cf629	70001	80001	2
cf629	80001	90001	0
cf629	90001	100001	1
cf629	100001	110001	1
cf629	110001	120001	3
cf629	120001	130001	3
cf629	130001	140001	3
cf629	140001	150001	3
cf629	150001	160001	1
cf629	160001	170001	1
cf629	170001	180001	1
cf629	180001	190001	2
cf629	190001	200001	2
cf629	200001	210001	0
cf629	210001	220001	1
cf629	220001	230001	3
cf629	230001	240001	5
cf629	240001	250001	0
cf630	1	10001	2
cf630	10001	20001	0
cf630	20001	30001	1
cf630	30001	40001	0
cf631	1	10001	1
cf631	10001	20001	4
cf631	20001	30001	0
cf632	1	10001	2
cf633	1	10001	1
cf633	10001	20001	1
cf633	20001	30001	1
cf633	30001	40001	1
cf633	40001	50001	2
cf633	50001	60001	3
cf633	60001	70001	3
cf633	70001	80001	0
cf634	1	10001	0
cf634	10001	20001	4
cf634	20001	30001	3
cf634	30001	40001	1
cf635	1	10001	0
cf635	10001	20001	0
cf635	20001	30001	3
cf635	30001	40001	3
cf635	40001	50001	4
cf635	50001	60001	3
cf635	60001	70001	0
cf635	70001	80001	1
cf635	80001	90001	0
cf635	90001	100001	0
cf636	1	10001	3
cf636	10001	20001	2
cf636	20001	30001	4
cf636	30001	40001	2
cf636	40001	50001	1
cf638	1	10001	1
cf639	1	10001	1
cf639	10001	20001	1
cf641	1	10001	0
cf641	10001	20001	3
cf641	20001	30001	2
cf641	30001	40001	1
cf641	40001	50001	0
cf642	1	10001	1
cf642	10001	20001	4
cf643	1	10001	2
cf643	10001	20001	3
cf643	20001	30001	1
cf643	30001	40001	0
cf644	1	10001	1
cf645	1	10001	0
cf645	10001	20001	2
cf645	20001	30001	5
cf645	30001	40001	3
cf645	40001	50001	0
cf646	1	10001	3
cf646	10001	20001	1
cf648	1	10001	0
cf648	10001	20001	0
cf648	20001	30001	1
cf648	30001	40001	0
cf649	1	10001	2
cf649	10001	20001	1
cf651	1	10001	4
cf651	10001	20001	2
cf651	20001	30001	1
cf651	30001	40001	2
cf651	40001	50001	1
cf652	1	10001	5
cf652	10001	20001	3
cf652	20001	30001	2
cf652	30001	40001	2
cf652	40001	50001	4
cf652	50001	60001	2
cf652	60001	70001	1
cf652	70001	80001	0
cf652	80001	90001	0
cf652	90001	100001	3
cf652	100001	110001	4
cf652	110001	120001	3
cf652	120001	130001	2
cf652	130001	140001	0
cf653	1	10001	1
cf653	10001	20001	1
cf653	20001	30001	1
cf653	30001	40001	1
cf653	40001	50001	1
cf653	50001	60001	1
cf653	60001	70001	2
cf655	1	10001	3
cf655	10001	20001	0
cf656	1	10001	4
cf656	10001	20001	2
cf656	20001	30001	0
cf657	1	10001	3
cf657	10001	20001	2
cf657	20001	30001	1
cf657	30001	40001	0
cf657	40001	50001	2
cf657	50001	60001	3
cf657	60001	70001	1
cf658	1	10001	4
cf658	10001	20001	3
cf658	20001	30001	3
cf658	30001	40001	2
cf658	40001	50001	2
cf658	50001	60001	1
cf658	60001	70001	3
cf658	70001	80001	1
cf658	80001	90001	2
cf658	90001	100001	2
cf658	100001	110001	3
cf658	110001	120001	4
cf658	120001	130001	2
cf658	130001	140001	3
cf658	140001	150001	3
cf658	150001	160001	3
cf658	160001	170001	0
cf658	170001	180001	0
cf658	180001	190001	2
cf658	190001	200001	1
cf658	200001	210001	1
cf658	210001	220001	0
cf659	1	10001	1
cf660	1	10001	3
cf660	10001	20001	3
cf660	20001	30001	5
cf660	30001	40001	3
cf660	40001	50001	1
cf660	50001	60001	1
cf660	60001	70001	2
cf660	70001	80001	1
cf660	80001	90001	3
cf660	90001	100001	1
cf661	1	10001	2
cf661	10001	20001	0
cf662	1	10001	3
cf662	10001	20001	0
cf663	1	10001	4
cf663	10001	20001	1
cf663	20001	30001	3
cf663	30001	40001	0
cf664	1	10001	1
cf664	10001	20001	1
cf666	1	10001	4
cf666	10001	20001	2
cf666	20001	30001	2
cf666	30001	40001	2
cf666	40001	50001	1
cf666	50001	60001	3
cf666	60001	70001	3
cf666	70001	80001	1
cf666	80001	90001	2
cf666	90001	100001	1
cf666	100001	110001	2
cf666	110001	120001	4
cf666	120001	130001	2
cf666	130001	140001	0
cf667	1	10001	1
cf667	10001	20001	0
cf669	1	10001	2
cf669	10001	20001	2
cf669	20001	30001	2
cf669	30001	40001	1
cf670	1	10001	3
cf670	10001	20001	1
cf670	20001	30001	1
cf671	1	10001	3
cf671	10001	20001	2
cf671	20001	30001	3
cf671	30001	40001	3
cf671	40001	50001	3
cf671	50001	60001	1
cf671	60001	70001	3
cf671	70001	80001	0
cf671	80001	90001	0
cf672	1	10001	1
cf672	10001	20001	0
cf673	1	10001	2
cf674	1	10001	4
cf674	10001	20001	0
cf674	20001	30001	0
cf674	30001	40001	0
cf674	40001	50001	4
cf674	50001	60001	2
cf674	60001	70001	0
cf675	1	10001	2
cf677	1	10001	1
cf677	10001	20001	0
cf677	20001	30001	0
cf678	1	10001	1
cf678	10001	20001	2
cf678	20001	30001	2
cf678	30001	40001	2
cf678	40001	50001	1
cf678	50001	60001	1
cf678	60001	70001	0
cf678	70001	80001	0
cf679	1	10001	2
cf679	10001	20001	3
cf679	20001	30001	4
cf679	30001	40001	3
cf681	1	10001	1
cf681	10001	20001	2
cf681	20001	30001	0
cf681	30001	40001	1
cf681	40001	50001	0
cf681	50001	60001	1
cf682	1	10001	3
cf683	1	10001	4
cf683	10001	20001	2
cf683	20001	30001	3
cf684	1	10001	1
cf685	1	10001	5
cf685	10001	20001	3
cf685	20001	30001	4
cf685	30001	40001	3
cf685	40001	50001	1
cf685	50001	60001	4
cf685	60001	70001	4
cf685	70001	80001	2
cf685	80001	90001	1
cf685	90001	100001	0
cf686	1	10001	1
cf686	10001	20001	4
cf686	20001	30001	4
cf686	30001	40001	0
cf687	1	10001	1
cf687	10001	20001	0
cf688	1	10001	1
cf688	10001	20001	3
cf688	20001	30001	3
cf689	1	10001	4
cf689	10001	20001	2
cf689	20001	30001	1
cf689	30001	40001	2
cf689	40001	50001	2
cf689	50001	60001	2
cf689	60001	70001	2
cf689	70001	80001	1
cf689	80001	90001	2
cf689	90001	100001	1
cf689	100001	110001	2
cf690	1	10001	5
cf690	10001	20001	0
cf690	20001	30001	0
cf690	30001	40001	0
cf692	1	10001	2
cf692	10001	20001	1
cf692	20001	30001	1
cf692	30001	40001	0
cf693	1	10001	2
cf694	1	10001	4
cf694	10001	20001	1
cf694	20001	30001	2
cf694	30001	40001	0
cf695	1	10001	1
cf695	10001	20001	0
cf695	20001	30001	0
cf695	30001	40001	0
cf695	40001	50001	1
cf695	50001	60001	1
cf696	1	10001	2
cf696	10001	20001	3
cf696	20001	30001	0
cf696	30001	40001	1
cf697	1	10001	1
cf697	10001	20001	2
cf697	20001	30001	2
cf697	30001	40001	0
cf698	1	10001	0
cf698	10001	20001	0
cf698	20001	30001	0
cf698	30001	40001	2
cf698	40001	50001	1
cf699	1	10001	4
cf699	10001	20001	2
cf699	20001	30001	1
cf699	30001	40001	0
cf699	40001	50001	2
cf699	50001	60001	2
cf700	1	10001	2
cf700	10001	20001	0
cf701	1	10001	2
cf701	10001	20001	1
cf701	20001	30001	0
cf703	1	10001	3
cf703	10001	20001	1
cf703	20001	30001	0
cf704	1	10001	3
cf704	10001	20001	0
cf704	20001	30001	1
cf704	30001	40001	2
cf705	1	10001	3
cf705	10001	20001	2
cf705	20001	30001	0
cf706	1	10001	0
cf706	10001	20001	2
cf706	20001	30001	1
cf707	1	10001	1
cf707	10001	20001	0
cf707	20001	30001	0
cf707	30001	40001	0
cf707	40001	50001	3
cf707	50001	60001	2
cf707	60001	70001	3
cf707	70001	80001	1
cf707	80001	90001	0
cf707	90001	100001	1
cf708	1	10001	2
cf708	10001	20001	4
cf708	20001	30001	1
cf710	1	10001	4
cf710	10001	20001	0
cf710	20001	30001	3
cf710	30001	40001	1
cf711	1	10001	1
cf712	1	10001	1
cf712	10001	20001	0
cf712	20001	30001	1
cf713	1	10001	1
cf713	10001	20001	2
cf713	20001	30001	2
cf713	30001	40001	3
cf713	40001	50001	0
cf714	1	10001	4
cf714	10001	20001	2
cf714	20001	30001	1
cf714	30001	40001	2
cf714	40001	50001	0
cf715	1	10001	1
cf715	10001	20001	0
cf715	20001	30001	0
cf716	1	10001	2
cf716	10001	20001	2
cf716	20001	30001	2
cf716	30001	40001	0
cf716	40001	50001	1
cf716	50001	60001	1
cf717	1	10001	3
cf717	10001	20001	2
cf717	20001	30001	5
cf717	30001	40001	1
cf717	40001	50001	2
cf718	1	10001	1
cf718	10001	20001	1
cf718	20001	30001	1
cf718	30001	40001	2
cf718	40001	50001	3
cf718	50001	60001	0
cf718	60001	70001	1
cf718	70001	80001	2
cf718	80001	90001	3
cf718	90001	100001	2
cf719	1	10001	5
cf719	10001	20001	0
cf719	20001	30001	0
cf719	30001	40001	0
cf719	40001	50001	2
cf721	1	10001	2
cf721	10001	20001	1
cf721	20001	30001	1
cf721	30001	40001	1
cf721	40001	50001	2
cf721	50001	60001	0
cf722	1	10001	4
cf722	10001	20001	4
cf722	20001	30001	1
cf723	1	10001	1
cf723	10001	20001	2
cf723	20001	30001	2
cf723	30001	40001	3
cf723	40001	50001	1
cf725	1	10001	4
cf725	10001	20001	3
cf725	20001	30001	4
cf725	30001	40001	2
cf725	40001	50001	0
cf727	1	10001	0
cf727	10001	20001	0
cf727	20001	30001	3
cf727	30001	40001	0
cf727	40001	50001	2
cf727	50001	60001	1
cf727	60001	70001	0
cf727	70001	80001	0
cf727	80001	90001	1
cf727	90001	100001	1
cf728	1	10001	1
cf728	10001	20001	1
cf728	20001	30001	1
cf728	30001	40001	2
cf728	40001	50001	1
cf728	50001	60001	0
cf728	60001	70001	1
cf728	70001	80001	0
cf729	1	10001	0
cf729	10001	20001	2
cf729	20001	30001	1
cf730	1	10001	2
cf730	10001	20001	3
cf730	20001	30001	4
cf730	30001	40001	0
cf731	1	10001	1
cf731	10001	20001	2
cf731	20001	30001	0
cf731	30001	40001	0
cf731	40001	50001	0
cf731	50001	60001	0
cf731	60001	70001	0
cf731	70001	80001	0
cf732	1	10001	2
cf732	10001	20001	2
cf732	20001	30001	1
cf732	30001	40001	4
cf732	40001	50001	4
cf732	50001	60001	0
cf732	60001	70001	2
cf733	1	10001	1
cf733	10001	20001	2
cf733	20001	30001	3
cf733	30001	40001	3
cf733	40001	50001	4
cf733	50001	60001	4
cf733	60001	70001	1
cf733	70001	80001	0
cf733	80001	90001	1
cf733	90001	100001	0
cf734	1	10001	2
cf734	10001	20001	2
cf734	20001	30001	1
cf734	30001	40001	0
cf735	1	10001	5
cf735	10001	20001	4
cf735	20001	30001	2
cf735	30001	40001	1
cf735	40001	50001	1
cf735	50001	60001	0
cf736	1	10001	3
cf736	10001	20001	2
cf736	20001	30001	1
cf737	1	10001	2
cf737	10001	20001	2
cf737	20001	30001	1
cf737	30001	40001	3
cf737	40001	50001	0
cf737	50001	60001	0
cf737	60001	70001	0
cf737	70001	80001	0
cf737	80001	90001	0
cf737	90001	100001	3
cf737	100001	110001	0
cf737	110001	120001	3
cf737	120001	130001	2
cf737	130001	140001	2
cf737	140001	150001	3
cf737	150001	160001	1
cf738	1	10001	2
cf738	10001	20001	1
cf738	20001	30001	3
cf738	30001	40001	2
cf738	40001	50001	0
cf738	50001	60001	2
cf738	60001	70001	4
cf738	70001	80001	1
cf738	80001	90001	0
cf739	1	10001	2
cf739	10001	20001	1
cf739	20001	30001	1
cf739	30001	40001	0
cf739	40001	50001	1
cf739	50001	60001	4
cf739	60001	70001	3
cf739	70001	80001	3
cf739	80001	90001	2
cf739	90001	100001	2
cf740	1	10001	1
cf740	10001	20001	0
cf741	1	10001	1
cf741	10001	20001	1
cf741	20001	30001	3
cf741	30001	40001	4
cf741	40001	50001	0
cf742	1	10001	1
cf742	10001	20001	2
cf742	20001	30001	2
cf742	30001	40001	2
cf742	40001	50001	2
cf742	50001	60001	1
cf743	1	10001	2
cf743	10001	20001	2
cf743	20001	30001	2
cf743	30001	40001	0
cf744	1	10001	1
cf745	1	10001	2
cf745	10001	20001	3
cf745	20001	30001	0
cf746	1	10001	2
cf746	10001	20001	0
cf746	20001	30001	2
cf746	30001	40001	0
cf746	40001	50001	3
cf746	50001	60001	0
cf747	1	10001	4
cf747	10001	20001	2
cf747	20001	30001	3
cf747	30001	40001	3
cf747	40001	50001	3
cf747	50001	60001	4
cf747	60001	70001	4
cf747	70001	80001	4
cf747	80001	90001	3
cf747	90001	100001	1
cf747	100001	110001	4
cf747	110001	120001	2
cf747	120001	130001	0
cf747	130001	140001	1
cf747	140001	150001	2
cf747	150001	160001	0
cf748	1	10001	3
cf748	10001	20001	2
cf748	20001	30001	3
cf748	30001	40001	0
cf749	1	10001	1
cf749	10001	20001	2
cf749	20001	30001	1
cf749	30001	40001	1
cf749	40001	50001	0
cf750	1	10001	0
cf750	10001	20001	3
cf750	20001	30001	3
cf750	30001	40001	0
cf751	1	10001	1
cf751	10001	20001	0
cf751	20001	30001	0
cf751	30001	40001	1
cf752	1	10001	1
cf752	10001	20001	0
cf752	20001	30001	0
cf752	30001	40001	0
cf753	1	10001	2
cf754	1	10001	1
cf754	10001	20001	0
cf755	1	10001	3
cf755	10001	20001	2
cf755	20001	30001	1
cf755	30001	40001	1
cf755	40001	50001	2
cf756	1	10001	3
cf756	10001	20001	3
cf756	20001	30001	0
cf756	30001	40001	3
cf756	40001	50001	4
cf756	50001	60001	2
cf756	60001	70001	0
cf757	1	10001	2
cf757	10001	20001	1
cf757	20001	30001	1
cf757	30001	40001	3
cf757	40001	50001	0
cf758	1	10001	2
cf758	10001	20001	2
cf758	20001	30001	3
cf758	30001	40001	1
cf758	40001	50001	2
cf759	1	10001	1
cf759	10001	20001	1
cf759	20001	30001	1
cf759	30001	40001	0
cf759	40001	50001	1
cf759	50001	60001	2
cf759	60001	70001	0
cf759	70001	80001	3
cf759	80001	90001	0
cf759	90001	100001	0
cf759	100001	110001	3
cf759	110001	120001	1
cf759	120001	130001	1
cf759	130001	140001	2
cf759	140001	150001	5
cf759	150001	160001	0
cf759	160001	170001	0
cf759	170001	180001	1
cf761	1	10001	1
cf761	10001	20001	1
cf762	1	10001	3
cf762	10001	20001	4
cf762	20001	30001	1
cf762	30001	40001	2
cf762	40001	50001	5
cf762	50001	60001	2
cf762	60001	70001	0
cf763	1	10001	3
cf763	10001	20001	1
cf763	20001	30001	1
cf763	30001	40001	1
cf763	40001	50001	2
cf763	50001	60001	4
cf763	60001	70001	0
cf763	70001	80001	1
cf763	80001	90001	2
cf763	90001	100001	1
cf763	100001	110001	0
cf763	110001	120001	0
cf763	120001	130001	1
cf763	130001	140001	0
cf763	140001	150001	1
cf763	150001	160001	4
cf764	1	10001	2
cf764	10001	20001	0
cf765	1	10001	1
cf765	10001	20001	1
cf766	1	10001	2
cf766	10001	20001	0
cf767	1	10001	1
cf767	10001	20001	3
cf767	20001	30001	1
cf767	30001	40001	0
cf767	40001	50001	2
cf768	1	10001	1
cf768	10001	20001	1
cf768	20001	30001	4
cf768	30001	40001	3
cf768	40001	50001	2
cf768	50001	60001	2
cf769	1	10001	4
cf769	10001	20001	0
cf769	20001	30001	0
cf769	30001	40001	2
cf769	40001	50001	2
cf769	50001	60001	2
cf769	60001	70001	3
cf769	70001	80001	3
cf769	80001	90001	1
cf769	90001	100001	2
cf769	100001	110001	2
cf769	110001	120001	3
cf769	120001	130001	2
cf769	130001	140001	5
cf769	140001	150001	4
cf770	1	10001	1
cf770	10001	20001	3
cf770	20001	30001	3
cf770	30001	40001	0
cf770	40001	50001	0
cf771	1	10001	1
cf771	10001	20001	0
cf771	20001	30001	0
cf772	1	10001	2
cf772	10001	20001	1
cf772	20001	30001	2
cf772	30001	40001	1
cf772	40001	50001	1
cf772	50001	60001	2
cf772	60001	70001	1
cf772	70001	80001	0
cf772	80001	90001	2
cf772	90001	100001	2
cf772	100001	110001	2
cf772	110001	120001	0
cf772	120001	130001	0
cf772	130001	140001	1
cf772	140001	150001	0
cf772	150001	160001	0
cf772	160001	170001	0
cf772	170001	180001	1
cf772	180001	190001	1
cf773	1	10001	3
cf773	10001	20001	1
cf773	20001	30001	2
cf773	30001	40001	1
cf773	40001	50001	4
cf773	50001	60001	2
cf773	60001	70001	1
cf773	70001	80001	1
cf774	1	10001	3
cf774	10001	20001	1
cf774	20001	30001	2
cf774	30001	40001	3
cf774	40001	50001	4
cf774	50001	60001	1
cf775	1	10001	5
cf775	10001	20001	1
cf775	20001	30001	2
cf775	30001	40001	3
cf776	1	10001	2
cf776	10001	20001	3
cf776	20001	30001	3
cf776	30001	40001	0
cf776	40001	50001	0
cf776	50001	60001	0
cf776	60001	70001	0
cf776	70001	80001	0
cf776	80001	90001	1
cf776	90001	100001	1
cf776	100001	110001	3
cf776	110001	120001	2
cf776	120001	130001	1
cf776	130001	140001	0
cf777	1	10001	2
cf777	10001	20001	1
cf778	1	10001	1
cf778	10001	20001	1
cf782	1	10001	2
cf782	10001	20001	2
cf783	1	10001	5
cf783	10001	20001	2
cf784	1	10001	0
cf784	10001	20001	3
cf784	20001	30001	0
cf784	30001	40001	3
cf784	40001	50001	4
cf784	50001	60001	4
cf784	60001	70001	0
cf785	1	10001	1
cf787	1	10001	0
cf787	10001	20001	2
cf787	20001	30001	3
cf787	30001	40001	2
cf787	40001	50001	1
cf787	50001	60001	3
cf787	60001	70001	1
cf787	70001	80001	0
cf787	80001	90001	3
cf787	90001	100001	1
cf787	100001	110001	2
cf787	110001	120001	0
cf787	120001	130001	1
cf787	130001	140001	3
cf787	140001	150001	0
cf789	1	10001	2
cf789	10001	20001	0
cf789	20001	30001	0
cf789	30001	40001	1
cf789	40001	50001	2
cf789	50001	60001	2
cf789	60001	70001	2
cf789	70001	80001	1
cf789	80001	90001	3
cf789	90001	100001	1
cf789	100001	110001	2
cf789	110001	120001	0
cf790	1	10001	3
cf790	10001	20001	3
cf790	20001	30001	2
cf790	30001	40001	3
cf791	1	10001	2
cf791	10001	20001	0
cf792	1	10001	2
cf792	10001	20001	2
cf792	20001	30001	2
cf793	1	10001	2
cf793	10001	20001	2
cf793	20001	30001	4
cf793	30001	40001	1
cf793	40001	50001	1
cf793	50001	60001	4
cf793	60001	70001	0
cf794	1	10001	1
cf794	10001	20001	0
cf794	20001	30001	1
cf795	1	10001	0
cf795	10001	20001	3
cf795	20001	30001	1
cf795	30001	40001	0
cf796	1	10001	3
cf796	10001	20001	2
cf797	1	10001	1
cf797	10001	20001	2
cf798	1	10001	2
cf798	10001	20001	1
cf799	1	10001	1
cf799	10001	20001	0
cf799	20001	30001	0
cf799	30001	40001	0
cf799	40001	50001	0
cf799	50001	60001	0
cf800	1	10001	4
cf800	10001	20001	1
cf800	20001	30001	2
cf800	30001	40001	1
cf800	40001	50001	2
cf800	50001	60001	3
cf801	1	10001	2
cf801	10001	20001	0
cf802	1	10001	0
cf802	10001	20001	1
cf802	20001	30001	0
cf802	30001	40001	3
cf802	40001	50001	2
cf802	50001	60001	2
cf802	60001	70001	0
cf802	70001	80001	2
cf802	80001	90001	4
cf803	1	10001	1
cf803	10001	20001	0
cf803	20001	30001	0
cf803	30001	40001	0
cf806	1	10001	3
cf806	10001	20001	1
cf806	20001	30001	3
cf806	30001	40001	0
cf807	1	10001	5
cf807	10001	20001	0
cf808	1	10001	2
cf808	10001	20001	1
cf808	20001	30001	1
cf808	30001	40001	0
cf808	40001	50001	3
cf808	50001	60001	3
cf808	60001	70001	1
cf808	70001	80001	3
cf808	80001	90001	0
cf810	1	10001	2
cf810	10001	20001	2
cf810	20001	30001	1
cf810	30001	40001	2
cf810	40001	50001	1
cf810	50001	60001	5
cf810	60001	70001	1
cf810	70001	80001	1
cf810	80001	90001	4
cf810	90001	100001	2
cf810	100001	110001	3
cf810	110001	120001	3
cf810	120001	130001	1
cf810	130001	140001	0
cf810	140001	150001	0
cf811	1	10001	4
cf811	10001	20001	3
cf811	20001	30001	2
cf811	30001	40001	2
cf811	40001	50001	3
cf811	50001	60001	0
cf812	1	10001	0
cf812	10001	20001	0
cf812	20001	30001	0
cf812	30001	40001	0
cf812	40001	50001	2
cf812	50001	60001	1
cf812	60001	70001	0
cf812	70001	80001	0
cf813	1	10001	2
cf813	10001	20001	4
cf813	20001	30001	2
cf813	30001	40001	1
cf815	1	10001	3
cf815	10001	20001	0
cf816	1	10001	1
cf817	1	10001	3
cf817	10001	20001	1
cf817	20001	30001	2
cf818	1	10001	1
cf819	1	10001	0
cf819	10001	20001	1
cf819	20001	30001	1
cf819	30001	40001	2
cf819	40001	50001	3
cf819	50001	60001	4
cf819	60001	70001	1
cf821	1	10001	2
cf821	10001	20001	2
cf821	20001	30001	0
cf822	1	10001	4
cf822	10001	20001	0
cf823	1	10001	1
cf823	10001	20001	2
cf823	20001	30001	2
cf823	30001	40001	1
cf823	40001	50001	0
cf823	50001	60001	1
cf823	60001	70001	2
cf823	70001	80001	2
cf823	80001	90001	1
cf823	90001	100001	0
cf825	1	10001	0
cf825	10001	20001	0
cf825	20001	30001	0
cf825	30001	40001	1
cf825	40001	50001	1
cf825	50001	60001	0
cf825	60001	70001	0
cf826	1	10001	2
cf828	1	10001	4
cf828	10001	20001	2
cf829	1	10001	0
cf829	10001	20001	1
cf832	1	10001	1
cf832	10001	20001	2
cf832	20001	30001	1
cf832	30001	40001	2
cf832	40001	50001	1
cf832	50001	60001	0
cf833	1	10001	2
cf833	10001	20001	2
cf833	20001	30001	1
cf835	1	10001	2
cf835	10001	20001	2
